subject_id,race,sex,age,has_injury,role,role_number,resistance
24784,Black,Male,14,,A,1,Tensed
24785,Black,Male,0,No,OT,1,Commission of Crime
24786,Black,Male,21,No,A,1,Assaulted Officer
24787,White,Female,35,No,A,1,Commission of Crime
24788,Black,Male,20,,ARRESTEE,1,Null
24789,Pacific Islander,Male,30,,Citee,1,Null
24790,Black,Male,40,,INVOLVED,1,Null
24791,Unknown,Unknown,0,,SUSPECT,4,Null
24792,Black,Female,29,,ARRESTEE,1,Null
24793,Native American,Male,32,,ARRESTEE,4,Tensed                                                                         
24794,Native American,Female,26,,ARRESTEE,4,Null
24795,White,Female,30,,SUSPECT,1,Null
24796,Unknown,Male,27,,ARRESTEE,1,Null
24797,Native American,Male,28,Yes,ARRESTEE,1,Null
24798,Black,Male,33,,SUBJECT,6,Null
24799,Black,Male,25,,OTHER,1,Null
24800,Black,Male,16,Yes,A,1,Fled in Vehicle
24801,Native American,Female,30,Yes,A,1,Fled on Foot
24802,Black,Female,38,Yes,A,1,Tensed
24803,Other / Mixed Race,Male,16,No,S,1,Verbal Non-Compliance
24804,Black,Male,21,,S,4,Commission of Crime
24805,Black,Male,30,Yes,A,1,Unspecified
24806,White,Male,47,,A,1,Tensed
24807,White,Female,41,Yes,A,1,Tensed
24808,Unknown,Male,19,Yes,S,1,Tensed
24809,Black,Male,20,Yes,A,1,Tensed
24810,Black,Female,27,,A,1,Verbal Non-Compliance
24811,White,Female,25,,S,2,Unspecified
24812,White,Male,36,,PIC,1,Other                                                                          
24813,White,Female,19,,PIC,1,Other                                                                          
24814,White,Male,23,Yes,ARRESTEE,1,Fled on Foot                                                                   
24815,White,Male,45,,ARRESTEE,1,Verbal Non-Compliance                                                          
24816,Black,Male,46,,PIC,1,Tensed                                                                         
24817,Black,Male,33,,ARRESTEE,1,Tensed                                                                         
24818,Black,Male,21,,INVOLVED,1,Other                                                                          
24819,Black,Male,39,,SUSPECT,1,Null
24820,Black,Male,17,,Citee,1,Tensed                                                                         
24821,Native American,Male,50,No,ARRESTEE,1,Null
24822,Black,Male,18,No,SUSPECT,1,Assaulted Officer                                                              
24823,Black,Male,25,,ARRESTEE,1,Fled in a Vehicle                                                              
24824,Black,Male,18,No,ARRESTEE,1,Assaulted Officer                                                              
24825,Black,Female,21,,SUSPECT,1,Commission of a Crime                                                          
24826,White,Male,23,Yes,ARRESTEE,1,Tensed                                                                         
24827,Black,Male,29,,ARRESTEE,1,Verbal Non-Compliance                                                          
24828,Black,Male,49,,Citee,1,Commission of a Crime                                                          
24829,Black,Female,23,Yes,A,1,Assaulted Officer
24830,Black,Male,20,,S,1,Tensed
24831,Black,Male,0,,S,1,Commission of Crime
24832,Black,Male,22,,S,1,Commission of Crime
24833,Black,Male,25,,OT,2,Tensed
24834,Black,Male,21,,S,4,Commission of Crime
24835,White,Male,29,Yes,A,1,Assaulted Officer
24836,Black,Male,23,Yes,A,1,Assaulted Officer
24837,Black,Male,34,No,A,1,Unspecified
24838,White,Male,30,No,S,1,Commission of Crime
24839,White,Male,54,Yes,A,1,Unspecified
24840,Unknown,Female,21,,S,1,Commission of Crime
24841,White,Male,48,,ARRESTEE,1,Tensed                                                                         
24842,Unknown,Male,28,,SUBJECT,1,Tensed                                                                         
24843,Black,Male,36,,ARRESTEE,1,Commission of a Crime                                                          
24844,White,Male,60,,ARRESTEE,1,Tensed                                                                         
24845,Black,Male,21,,ARRESTEE,1,Verbal Non-Compliance                                                          
24846,Black,Male,25,,ARRESTEE,1,Assaulted Officer                                                              
24847,White,Male,0,,SUSPECT,1,Commission of a Crime                                                          
24848,Black,Male,33,No,ARRESTEE,1,Other                                                                          
24849,Black,Male,36,,OT,1,Verbal Non-Compliance
24850,Black,Male,42,Yes,A,1,Tensed
24851,Black,Male,53,No,A,1,Tensed
24852,Other / Mixed Race,Male,20,Yes,OT,1,Commission of Crime
24853,Black,Male,46,Yes,A,1,Fled on Foot
24854,Black,Male,29,Yes,A,1,Commission of Crime
24855,White,Male,54,No,A,1,Commission of Crime
24856,Black,Male,23,,A,2,Tensed
24857,Black,Male,28,Yes,A,1,Verbal Non-Compliance
24858,Black,Male,17,Yes,A,1,Tensed
24859,Black,Female,15,No,S,1,Tensed
24860,Black,Male,17,Yes,A,1,Assaulted Officer
24861,Black,Male,0,No,PV,1,Assaulted Officer
24862,Black,Male,28,No,A,2,Commission of Crime
24863,Black,Male,16,Yes,S,1,Fled on Foot
24864,Black,Male,43,No,A,1,Tensed
24865,Black,Male,19,Yes,A,1,Tensed
24866,Black,Male,17,No,A,1,Verbal Non-Compliance
24867,Black,Male,21,Yes,A,1,Commission of Crime
24868,Black,Female,27,No,A,1,Assaulted Officer
24869,Black,Male,17,Yes,A,1,Fled on Foot
24870,Black,Male,51,,S,1,Unspecified
24871,Black,Male,47,No,A,1,Tensed
24872,White,Male,20,,A,17,Verbal Non-Compliance
24873,Black,Male,39,No,A,1,Verbal Non-Compliance
24874,Black,Male,32,Yes,OT,1,Tensed
24875,Black,Male,33,Yes,S,1,Assaulted Officer
24876,Black,Female,45,,A,1,Tensed
24877,Native American,Male,36,Yes,A,1,Tensed
24878,Black,Male,16,No,A,1,Fled on Foot
24879,Black,Male,31,Yes,OT,1,Verbal Non-Compliance
24880,Black,Female,16,No,A,1,Commission of Crime
24881,Black,Female,24,No,V,1,Tensed
24882,Black,Male,48,No,A,1,Verbal Non-Compliance
24883,Black,Male,37,No,OT,1,Tensed
24884,Black,Male,37,No,OT,1,Tensed
24885,Black,Male,18,,S,6,Commission of Crime
24886,Black,Male,36,Yes,OT,2,Tensed
24887,Black,Male,23,,ARRESTEE,1,Commission of a Crime                                                          
24888,White,Male,20,,INVOLVED,1,Tensed                                                                         
24889,Unknown,Male,0,,OTHER,2,Other                                                                          
24890,White,Male,51,,SUBJECT,1,Null
24891,Black,Male,35,,SUSPECT,1,Null
24892,Native American,Female,26,,ARRESTEE,2,Null
24893,Black,Male,14,,A,1,Commission of Crime
24894,White,Male,29,,A,2,Tensed
24895,Other / Mixed Race,Male,15,No,A,2,Tensed
24896,White,Female,30,No,A,1,Tensed
24897,Black,Male,19,Yes,OT,1,Tensed
24898,Black,Male,24,No,A,1,Tensed
24899,Black,Male,24,Yes,A,1,Verbal Non-Compliance
24900,Black,Male,73,No,A,2,Unspecified
24901,White,Female,27,Yes,A,1,Verbal Non-Compliance
24902,Native American,Male,46,No,A,1,Fled on Foot
24903,Black,Female,14,,OT,1,Tensed
24904,Native American,Male,23,Yes,A,1,Tensed
24905,White,Male,37,,SUSPECT,2,Null
24906,Unknown,Male,26,,INVOLVED,1,Null
24907,Black,Male,25,,ARRESTEE,1,Tensed                                                                         
24908,Native American,Male,29,No,S,1,Commission of Crime
24909,Black,Female,29,,A,2,Commission of Crime
24910,Black,Male,36,Yes,A,1,Fled in Vehicle
24911,White,Male,17,Yes,A,1,Fled on Foot
24912,White,Male,31,Yes,A,1,Fled on Foot
24913,Black,Male,34,No,A,1,Assaulted Officer
24914,Black,Male,28,No,A,1,Tensed
24915,Black,Male,26,,A,1,Tensed
24916,Black,Male,20,,S,2,Commission of Crime
24917,Black,Male,25,No,A,1,Fled on Foot
24918,Native American,Male,26,Yes,A,1,Commission of Crime
24919,Black,Female,25,,S,2,Verbal Non-Compliance
24920,Black,Male,26,Yes,A,1,Tensed
24921,Black,Male,43,No,S,1,Commission of Crime
24922,Black,Male,23,Yes,V,1,Tensed
24923,Black,Male,43,No,S,1,Tensed
24924,Black,Male,22,Yes,A,1,Fled on Foot
24925,Black,Male,25,No,A,1,Commission of Crime
24926,Black,Male,44,,OT,1,Tensed
24927,White,Male,43,Yes,A,1,Assaulted Officer
24928,Black,Male,42,,A,1,Commission of Crime
24929,Black,Male,33,No,A,1,Fled on Foot
24930,Black,Male,39,Yes,S,1,Verbal Non-Compliance
24931,Black,Male,24,No,A,1,Assaulted Officer
24932,White,Male,21,,SUSPECT,1,Assaulted Officer                                                              
24933,White,Male,24,,SUBJECT,1,Commission of a Crime                                                          
24934,Black,Male,0,,SUSPECT,1,Other                                                                          
24935,Unknown,Male,24,Yes,ARRESTEE,1,Assaulted Officer                                                              
24936,White,Female,38,,PIC,1,Other                                                                          
24937,Black,Male,15,Yes,Citee,1,Fled on Foot                                                                   
24938,Black,Male,34,,ARRESTEE,1,Fled on Foot                                                                   
24939,Black,Male,15,,ARRESTEE,1,Fled on Foot                                                                   
24940,Black,Male,32,,ARRESTEE,1,Tensed                                                                         
24941,Black,Male,0,,SUSPECT,4,Other                                                                          
24942,Black,Male,29,,ARRESTEE,1,Other                                                                          
24943,Black,Male,19,,ARRESTEE,1,Other                                                                          
24944,Black,Male,0,,INVOLVED,1,Other                                                                          
24945,White,Male,23,,SUBJECT,1,Tensed                                                                         
24946,Asian,Male,23,,OTHER,1,Other                                                                          
24947,White,Male,26,Yes,ARRESTEE,1,Assaulted Officer                                                              
24948,Native American,Male,47,Yes,ARRESTEE,1,Fled on Foot                                                                   
24949,Black,Male,23,,ARRESTEE,1,Fled on Foot                                                                   
24950,Black,Male,19,,ARRESTEE,1,Verbal Non-Compliance                                                          
24951,Black,Male,35,,ARRESTEE,1,Fled on Foot                                                                   
24952,Black,Male,27,,SUSPECT,2,Fled on Foot                                                                   
24953,Black,Male,30,Yes,SUSPECT,1,Fled on Foot                                                                   
24954,White,Male,18,,ARRESTEE,1,Fled on Foot                                                                   
24955,White,Male,26,,ARRESTEE,1,Tensed                                                                         
24956,White,Female,25,,ARRESTEE,1,Assaulted Officer                                                              
24957,Black,Male,25,,ARRESTEE,1,Assaulted Officer                                                              
24958,Black,Male,27,,ARRESTEE,2,Null
24959,Black,Male,22,,ARRESTEE,5,Null
24960,Pacific Islander,Male,30,,SUSPECT,1,Tensed                                                                         
24961,Black,Female,41,,SUBJECT,1,Other                                                                          
24962,Unknown,Male,22,,ARRESTEE,2,Null
24963,Black,Male,31,,INVOLVED,1,Null
24964,Black,Female,24,,ARRESTEE,1,Null
24965,Native American,Female,36,,VICTIM,5,Null
24966,not recorded,Null,0,,nan,0,Null
24967,Black,Male,32,,SUBJECT,1,Null
24968,Black,Male,52,Yes,ARRESTEE,1,Assaulted Officer                                                              
24969,White,Male,25,No,ARRESTEE,1,Commission of a Crime                                                          
24970,Black,Male,21,Yes,OTHER,1,Other                                                                          
24971,Black,Female,21,No,ARRESTEE,1,Assaulted Officer                                                              
24972,Black,Male,0,,SUSPECT,2,Other                                                                          
24973,Native American,Male,26,Yes,ARRESTEE,1,Tensed                                                                         
24974,White,Male,36,Yes,ARRESTEE,1,Null
24975,White,Male,23,,ARRESTEE,1,Tensed                                                                         
24976,White,Male,21,,SUSPECT,1,Assaulted Officer                                                              
24977,Black,Female,16,,S,1,Unspecified
24978,White,Male,25,,A,1,Unspecified
24979,Black,Male,48,,A,1,Tensed
24980,Black,Female,34,,A,1,Fled in Vehicle
24981,White,Male,21,,A,1,Tensed
24982,Black,Male,24,No,S,1,Fled on Foot
24983,Black,Male,33,No,A,1,Tensed
24984,White,Female,23,Yes,A,1,Assaulted Officer
24985,Black,Male,21,No,A,1,Unspecified
24986,Black,Male,34,,A,1,Assaulted Officer
24987,Black,Male,23,No,A,1,Tensed
24988,White,Female,24,,OT,2,Verbal Non-Compliance
24989,Black,Male,23,No,A,1,Fled on Foot
24990,Native American,Male,53,Yes,A,1,Commission of Crime
24991,Black,Male,18,Yes,A,2,Tensed
24992,Native American,Male,22,Yes,A,1,Fled on Foot
24993,White,Male,38,Yes,A,1,Fled in Vehicle
24994,White,Male,37,Yes,A,1,Tensed
24995,Black,Male,28,Yes,A,1,Assaulted Officer
24996,White,Male,30,Yes,A,2,Tensed
24997,Native American,Male,35,,S,6,Commission of Crime
24998,Black,Male,17,,S,1,Verbal Non-Compliance
24999,not recorded,Null,0,,S,1,Unspecified
25000,Black,Male,21,Yes,A,1,Assaulted Officer
25001,White,Male,23,Yes,A,2,Tensed
25002,Black,Female,28,No,A,1,Tensed
25003,Black,Male,16,No,A,1,Fled in Vehicle
25004,Black,Male,29,Yes,A,1,Tensed
25005,White,Male,41,No,A,1,Assaulted Officer
25006,Other / Mixed Race,Male,26,Yes,OT,1,Assaulted Officer
25007,Black,Male,35,No,A,1,Tensed
25008,Other / Mixed Race,Female,15,,OT,1,Tensed
25009,Black,Male,19,Yes,A,1,Fled on Foot
25010,White,Female,21,,S,1,Commission of Crime
25011,Black,Male,20,No,A,1,Commission of Crime
25012,Black,Male,30,Yes,A,1,Tensed
25013,White,Female,30,,OT,1,Verbal Non-Compliance
25014,Native American,Male,18,Yes,ARRESTEE,1,Assaulted Officer                                                              
25015,Black,Male,52,Yes,ARRESTEE,1,Assaulted Officer                                                              
25016,Black,Male,29,,ARRESTEE,1,Commission of a Crime                                                          
25017,Black,Male,21,Yes,OTHER,1,Verbal Non-Compliance                                                          
25018,White,Male,33,No,ARRESTEE,1,Fled in a Vehicle                                                              
25019,Black,Male,17,No,ARRESTEE,1,Commission of a Crime                                                          
25020,Native American,Male,33,Yes,ARRESTEE,1,Verbal Non-Compliance                                                          
25021,Asian,Male,0,,SUSPECT,1,Verbal Non-Compliance                                                          
25022,Other / Mixed Race,Male,37,No,A,1,Fled on Foot
25023,Black,Male,20,,S,1,Commission of Crime
25024,White,Male,25,,SUSPECT,1,Tensed                                                                         
25025,Black,Male,0,,SUSPECT,1,Other                                                                          
25026,Black,Male,24,,ARRESTEE,1,Fled in a Vehicle                                                              
25027,Black,Male,0,,SUSPECT,2,Null
25028,Black,Male,25,Yes,ARRESTEE,1,Fled on Foot                                                                   
25029,Black,Male,26,,SUSPECT,1,Tensed                                                                         
25030,Native American,Male,25,,ARRESTEE,1,Commission of a Crime                                                          
25031,White,Female,17,,JUV-PIC,1,Tensed                                                                         
25032,Black,Male,36,,ARRESTEE,1,Tensed                                                                         
25033,Black,Male,35,,PIC,1,Assaulted Officer                                                              
25034,Black,Female,17,No,ARRESTEE,1,Assaulted Officer                                                              
25035,Black,Male,19,Yes,ARRESTEE,1,Assaulted Officer                                                              
25036,Black,Male,29,,ARRESTEE,1,Verbal Non-Compliance                                                          
25037,Black,Male,33,No,ARRESTEE,1,Commission of a Crime                                                          
25038,White,Male,51,Yes,SUSPECT,1,Other                                                                          
25039,Black,Male,36,Yes,ARRESTEE,1,Fled on Foot                                                                   
25040,Other / Mixed Race,Male,24,Yes,A,1,Fled on Foot
25041,Black,Male,34,,A,1,Tensed
25042,Black,Male,45,,ARRESTEE,1,Tensed                                                                         
25043,White,Male,25,,ARRESTEE,1,Verbal Non-Compliance                                                          
25044,Black,Female,26,,SUSPECT,1,Commission of a Crime                                                          
25045,Black,Male,32,,ARRESTEE,1,Fled on Foot                                                                   
25046,Black,Male,29,,ARRESTEE,1,Fled on Foot                                                                   
25047,Black,Male,18,,ARRESTEE,1,Fled in a Vehicle                                                              
25048,Black,Male,40,,SUSPECT,1,Commission of a Crime                                                          
25049,White,Male,21,Yes,OT,1,Tensed
25050,White,Male,21,,A,1,Commission of Crime
25051,Black,Male,19,,OT,1,Commission of Crime
25052,Native American,Male,37,Yes,A,1,Tensed
25053,Black,Male,20,,S,1,Unspecified
25054,White,Male,28,No,A,1,Assaulted Officer
25055,Black,Male,25,,OT,1,Unspecified
25056,Black,Male,22,Yes,A,1,Assaulted Officer
25057,Black,Male,26,Yes,A,1,Commission of Crime
25058,Black,Female,17,Yes,A,2,Tensed
25059,Native American,Male,30,,A,1,Assaulted Officer
25060,Black,Male,19,No,A,1,Tensed
25061,Black,Male,30,No,INVOLVED,1,Other                                                                          
25062,White,Female,53,,PIC,1,Other                                                                          
25063,Black,Male,26,,ARRESTEE,1,Other                                                                          
25064,Black,Male,48,,ARRESTEE,1,Fled on Foot                                                                   
25065,White,Female,28,,ARRESTEE,1,Assaulted Officer                                                              
25066,Black,Male,32,,PIC,1,Other                                                                          
25067,White,Male,48,,ARRESTEE,1,Null
25068,White,Male,43,Yes,SUSPECT,1,Tensed                                                                         
25069,Native American,Male,16,,JUV-SUSPECT,1,Fled on Foot                                                                   
25070,Black,Male,0,,SUSPECT,5,Commission of a Crime                                                          
25071,Black,Male,24,,INVOLVED,1,Null
25072,White,Male,25,,ARRESTEE,1,Commission of a Crime                                                          
25073,Black,Male,28,No,ARRESTEE,1,Null
25074,Black,Male,28,,ARRESTEE,2,Fled on Foot                                                                   
25075,Black,Male,48,,INVOLVED,1,Other                                                                          
25076,Black,Male,27,,Citee,1,Tensed                                                                         
25077,White,Male,32,,ARRESTEE,1,Fled on Foot                                                                   
25078,Unknown,Male,0,,SUSPECT,1,Commission of a Crime                                                          
25079,White,Male,25,,S,1,Verbal Non-Compliance
25080,Black,Male,23,No,A,1,Tensed
25081,Black,Male,26,,A,2,Tensed
25082,Black,Male,29,,A,1,Tensed
25083,White,Male,0,,S,1,Commission of Crime
25084,Unknown,Male,25,,S,2,Commission of Crime
25085,Black,Male,32,No,A,1,Tensed
25086,Black,Female,19,No,A,1,Unspecified
25087,Black,Male,26,,A,1,Tensed
25088,Black,Male,22,,A,1,Tensed
25089,Black,Female,21,Yes,A,1,Fled on Foot
25090,White,Male,32,Yes,A,1,Tensed
25091,Black,Male,56,,ARRESTEE,1,Tensed                                                                         
25092,Native American,Female,21,,OTHER,1,Tensed                                                                         
25093,Unknown,Male,20,No,ARRESTEE,1,Assaulted Officer                                                              
25094,Black,Male,29,No,ARRESTEE,1,Assaulted Officer                                                              
25095,Black,Female,22,Yes,ARRESTEE,1,Null
25096,Black,Male,20,,S,1,Commission of Crime
25097,Black,Male,26,Yes,A,1,Fled on Foot
25098,Black,Male,47,,A,1,Unspecified
25099,Other / Mixed Race,Male,17,Yes,A,1,Verbal Non-Compliance
25100,Asian,Male,25,,A,1,Commission of Crime
25101,Other / Mixed Race,Male,26,No,A,2,Verbal Non-Compliance
25102,Black,Male,22,No,A,1,Unspecified
25103,Native American,Male,40,Yes,A,1,Assaulted Officer
25104,Native American,Male,17,Yes,A,1,Fled on Foot
25105,White,Male,38,,S,1,Verbal Non-Compliance
25106,Black,Male,32,No,ARRESTEE,1,Other                                                                          
25107,Black,Male,20,,SUSPECT,1,Tensed                                                                         
25108,Black,Male,32,,ARRESTEE,1,Verbal Non-Compliance                                                          
25109,White,Male,36,,PIC,1,Other                                                                          
25110,Unknown,Female,29,,ARRESTEE,1,Assaulted Officer                                                              
25111,Unknown,Unknown,0,,SUSPECT,1,Null
25112,White,Male,22,,ARRESTEE,1,Null
25113,Black,Male,18,,Citee,1,Fled in a Vehicle                                                              
25114,Native American,Male,22,,ARRESTEE,1,Tensed                                                                         
25115,Black,Female,22,,S,1,Unspecified
25116,Black,Male,47,,A,1,Unspecified
25117,Black,Female,34,No,A,1,Verbal Non-Compliance
25118,Black,Male,40,Yes,S,1,Tensed
25119,Black,Female,0,,S,2,Commission of Crime
25120,White,Male,21,No,A,1,Commission of Crime
25121,Native American,Male,35,No,A,1,Tensed
25122,Black,Male,25,Yes,A,1,Fled on Foot
25123,Black,Male,19,Yes,A,1,Fled on Foot
25124,Black,Male,18,,A,2,Commission of Crime
25125,White,Male,39,,OT,1,Unspecified
25126,Black,Male,29,No,SP,1,Fled on Foot
25127,Black,Male,23,Yes,A,1,Tensed
25128,Black,Male,23,Yes,A,1,Tensed
25129,Black,Male,40,No,A,1,Tensed
25130,Black,Unknown,21,,S,3,Unspecified
25131,Black,Male,23,Yes,A,1,Tensed
25132,Black,Unknown,18,No,S,1,Unspecified
25133,White,Male,29,Yes,A,1,Fled on Foot
25134,White,Female,31,,OT,1,Unspecified
25135,Black,Male,26,Yes,A,1,Tensed
25136,Asian,Male,24,,A,1,Verbal Non-Compliance
25137,Black,Male,20,,S,1,Verbal Non-Compliance
25138,Black,Male,21,No,S,1,Verbal Non-Compliance
25139,White,Male,21,,S,1,Commission of Crime
25140,White,Male,19,,A,1,Verbal Non-Compliance
25141,White,Male,30,Yes,A,1,Commission of Crime
25142,Black,Male,0,,S,1,Unspecified
25143,Black,Female,21,,S,1,commission of crime
25144,Black,Male,15,Yes,A,1,Fled on Foot
25145,Black,Male,28,Yes,A,1,Commission of Crime
25146,Black,Male,0,,S,1,Commission of Crime
25147,Black,Male,35,No,A,1,Commission of Crime
25148,Black,Male,21,,S,2,Fled on Foot
25149,Black,Male,25,Yes,S,1,Tensed
25150,Black,Male,25,Yes,A,1,Commission of Crime
25151,Black,Male,39,,A,1,Tensed
25152,White,Male,22,,OT,1,Tensed
25153,White,Male,53,No,A,1,Assaulted Officer
25154,Black,Female,57,Yes,A,1,Verbal Non-Compliance
25155,White,Male,35,Yes,S,1,Commission of Crime
25156,Black,Male,42,No,A,1,Tensed
25157,Native American,Male,42,Yes,A,1,Fled on Foot
25158,Asian,Male,24,Yes,A,2,Assaulted Officer
25159,White,Male,48,No,A,1,Assaulted Officer
25160,Other / Mixed Race,Male,28,,A,2,Unspecified
25161,White,Male,38,No,A,1,Commission of Crime
25162,Black,Male,25,No,A,1,Tensed
25163,Black,Male,25,,S,1,Verbal Non-Compliance
25164,White,Male,44,Yes,A,1,Tensed
25165,Black,Male,23,No,A,1,Commission of Crime
25166,not recorded,Male,28,Yes,OT,1,Tensed
25167,Black,Female,19,No,A,1,Assaulted Officer
25168,Black,Male,26,No,S,1,Tensed
25169,Black,Male,25,No,A,1,Tensed
25170,Black,Male,23,,A,1,Tensed
25171,Black,Male,25,Yes,A,1,Fled on Foot
25172,Black,Male,25,Yes,A,1,Fled on Foot
25173,Black,Male,24,,A,1,Commission of Crime
25174,Native American,Male,33,Yes,A,1,Fled on Foot
25175,Black,Male,43,,OT,1,Verbal Non-Compliance
25176,Black,Female,23,,S,1,Commission of Crime
25177,Black,Male,32,No,A,1,Commission of Crime
25178,Unknown,Male,23,No,OT,1,Verbal Non-Compliance
25179,Black,Male,29,,A,2,Commission of Crime
25180,White,Male,31,,OT,1,Tensed
25181,Black,Male,26,No,A,1,Tensed
25182,White,Male,39,Yes,A,1,Tensed
25183,Black,Male,24,No,OT,1,Tensed
25184,Black,Male,44,No,S,1,Assaulted Officer
25185,Black,Male,19,Yes,A,1,Tensed
25186,Black,Female,21,,S,1,Commission of Crime
25187,Unknown,Female,22,,ARRESTEE,1,Tensed                                                                         
25188,White,Female,24,,SUSPECT,1,Other                                                                          
25189,White,Male,17,,ARRESTEE,1,Tensed                                                                         
25190,Black,Male,18,,ARRESTEE,1,Fled in a Vehicle                                                              
25191,White,Male,64,Yes,ARRESTEE,1,Fled in a Vehicle                                                              
25192,White,Female,24,,INVOLVED,1,Assaulted Officer                                                              
25193,White,Male,36,No,Citee,1,Null
25194,White,Male,28,Yes,ARRESTEE,1,Fled on Foot                                                                   
25195,White,Male,59,Yes,A,1,Commission of Crime
25196,Black,Male,17,Yes,A,1,Fled on Foot
25197,White,Male,27,Yes,A,1,Tensed
25198,Black,Male,40,,A,1,Tensed
25199,Black,Male,16,Yes,A,1,Fled in Vehicle
25200,Black,Male,19,Yes,A,2,Unspecified
25201,Native American,Female,30,,ARRESTEE,1,Commission of a Crime                                                          
25202,Native American,Male,24,No,ARRESTEE,1,Other                                                                          
25203,White,Male,19,No,ARRESTEE,1,Fled on Foot                                                                   
25204,Black,Male,43,Yes,ARRESTEE,1,Other                                                                          
25205,Black,Male,20,,S,1,Commission of Crime
25206,Black,Male,24,No,A,1,Commission of Crime
25207,Black,Male,18,No,A,1,Unspecified
25208,Other / Mixed Race,Male,28,Yes,S,1,Verbal Non-Compliance
25209,Black,Male,22,Yes,A,1,Assaulted Officer
25210,not recorded,Null,0,Yes,PG,3,Unspecified
25211,Native American,Female,38,Yes,OT,1,Tensed
25212,Black,Male,40,,S,1,Commission of Crime
25213,Black,Female,34,,A,1,Tensed
25214,White,Male,66,Yes,S,1,Assaulted Officer
25215,Black,Male,21,No,A,1,Assaulted Officer
25216,White,Female,22,,OT,1,Verbal Non-Compliance
25217,Black,Male,26,No,A,1,Unspecified
25218,White,Male,30,Yes,OT,1,Verbal Non-Compliance
25219,Black,Male,39,No,A,1,Assaulted Officer
25220,White,Male,29,,OT,1,Tensed
25221,White,Male,25,Yes,OT,1,Fled on Foot
25222,Black,Male,62,,A,1,Commission of Crime
25223,Native American,Female,26,No,A,1,Tensed
25224,Black,Male,17,No,A,1,Commission of Crime
25225,Other / Mixed Race,Male,37,No,OT,1,Fled on Foot
25226,White,Male,29,Yes,A,2,Tensed
25227,White,Male,45,No,A,1,Tensed
25228,Other / Mixed Race,Male,28,,A,1,Unspecified
25229,Black,Male,31,Yes,A,1,Unspecified
25230,Black,Male,28,Yes,A,2,Tensed
25231,White,Male,27,No,OT,1,Assaulted Officer
25232,Black,Male,18,No,A,1,Assaulted Officer
25233,Black,Male,21,Yes,A,1,Fled on Foot
25234,Native American,Male,30,,S,2,Commission of Crime
25235,Black,Male,18,Yes,S,1,Tensed
25236,Black,Male,52,,A,1,Unspecified
25237,White,Male,18,,A,1,Commission of Crime
25238,Black,Male,31,Yes,A,1,Assaulted Officer
25239,Black,Female,25,,OT,6,Verbal Non-Compliance
25240,Black,Male,24,No,A,1,Commission of Crime
25241,White,Male,21,,PIC,1,Other                                                                          
25242,White,Female,39,,SUSPECT,1,Other                                                                          
25243,White,Male,24,Yes,SUBJECT,1,Tensed                                                                         
25244,Black,Male,46,,PIC,1,Fled on Foot                                                                   
25245,Unknown,Male,18,,INVOLVED,1,Tensed                                                                         
25246,Black,Male,25,,OTHER,1,Commission of a Crime                                                          
25247,Black,Male,30,,ARRESTEE,1,Assaulted Officer                                                              
25248,Black,Male,29,,ARRESTEE,1,Verbal Non-Compliance                                                          
25249,Black,Male,27,No,A,1,Commission of Crime
25250,Black,Male,29,No,A,1,Tensed
25251,Black,Male,17,No,V,1,Tensed
25252,Black,Male,40,No,A,1,Fled in Vehicle
25253,White,Male,39,Yes,A,1,Fled in Vehicle
25254,White,Male,21,,S,1,Commission of Crime
25255,Black,Male,27,,A,1,Verbal Non-Compliance
25256,Black,Male,0,,S,2,Unspecified
25257,Black,Male,26,,A,1,Commission of Crime
25258,Black,Female,22,,OT,1,Commission of Crime
25259,Black,Female,25,Yes,A,1,Tensed
25260,Black,Male,21,,OT,1,Commission of Crime
25261,Black,Male,40,Yes,A,1,Tensed
25262,White,Female,30,No,A,1,Tensed
25263,White,Male,28,Yes,A,1,Fled in Vehicle
25264,Black,Male,29,No,A,1,Fled on Foot
25265,White,Male,23,No,OT,1,Tensed
25266,Black,Male,22,,OT,1,Commission of Crime
25267,Black,Female,53,,A,1,Assaulted Officer
25268,not recorded,Male,31,No,OT,1,Tensed
25269,Black,Male,23,Yes,A,1,Tensed
25270,White,Male,29,Yes,A,1,Unspecified
25271,White,Male,38,No,S,1,Assaulted Officer
25272,Black,Male,23,,A,1,Fled on Foot
25273,Black,Male,40,,A,1,Fled on Foot
25274,White,Male,29,,A,1,Tensed
25275,Black,Female,23,,A,1,Commission of Crime
25276,Black,Male,21,Yes,OT,2,Verbal Non-Compliance
25277,White,Male,39,,A,1,Commission of Crime
25278,White,Male,42,Yes,A,1,Fled on Foot
25279,White,Male,20,No,A,1,Fled on Foot
25280,Black,Male,25,Yes,A,1,Unspecified
25281,Black,Male,34,Yes,A,1,Assaulted Officer
25282,Black,Male,36,No,A,1,Commission of Crime
25283,Black,Male,15,Yes,A,1,Commission of Crime
25284,Black,Male,26,No,V,1,Verbal Non-Compliance
25285,Black,Female,32,No,A,2,Commission of Crime
25286,White,Female,31,,V,1,Verbal Non-Compliance
25287,Other / Mixed Race,Male,40,Yes,A,2,Tensed
25288,Black,Male,14,,A,3,Commission of Crime
25289,Black,Male,23,,A,1,Fled on Foot
25290,Black,Male,23,Yes,A,1,Tensed
25291,Black,Male,29,Yes,A,1,Tensed
25292,Black,Male,14,,A,2,Fled on Foot
